person_id,person_type,club_id,relationship,interest_signal,signal_strength,club_role,years_active
A26-100469,Applicant,CLB-02,INTERESTED_IN,Application Checkbox,Explicit,,
A26-107506,Applicant,CLB-26,INTERESTED_IN,Portal Click,Passive,,
A26-104640,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Explicit,,
A26-104640,Applicant,CLB-01,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-104640,Applicant,CLB-15,INTERESTED_IN,Info Session Topic,Passive,,
A26-100569,Applicant,CLB-29,INTERESTED_IN,Portal Click,Explicit,,
A26-100569,Applicant,CLB-24,INTERESTED_IN,Essay Mention,Passive,,
A26-100569,Applicant,CLB-05,INTERESTED_IN,Application Checkbox,Passive,,
A26-103556,Applicant,CLB-17,INTERESTED_IN,Portal Click,Sustained,,
A26-103556,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Explicit,,
A26-108002,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Passive,,
A26-102911,Applicant,CLB-29,INTERESTED_IN,Portal Click,Explicit,,
A26-101579,Applicant,CLB-17,INTERESTED_IN,Portal Click,Passive,,
A26-101579,Applicant,CLB-02,INTERESTED_IN,Portal Click,Passive,,
A26-101579,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Explicit,,
A26-107466,Applicant,CLB-13,INTERESTED_IN,Portal Click,Explicit,,
A26-107466,Applicant,CLB-17,INTERESTED_IN,Portal Click,Passive,,
A26-107466,Applicant,CLB-35,INTERESTED_IN,Essay Mention,Sustained,,
A26-108249,Applicant,CLB-22,INTERESTED_IN,Portal Click,Passive,,
A26-108249,Applicant,CLB-08,INTERESTED_IN,Application Checkbox,Explicit,,
A26-108249,Applicant,CLB-07,INTERESTED_IN,Application Checkbox,Passive,,
A26-104199,Applicant,CLB-17,INTERESTED_IN,Portal Click,Passive,,
A26-101739,Applicant,CLB-14,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-105810,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Passive,,
A26-105810,Applicant,CLB-12,INTERESTED_IN,Essay Mention,Passive,,
A26-105810,Applicant,CLB-11,INTERESTED_IN,Info Session Topic,Explicit,,
A26-106624,Applicant,CLB-09,INTERESTED_IN,Application Checkbox,Passive,,
A26-101699,Applicant,CLB-14,INTERESTED_IN,Counsellor Note,Passive,,
A26-101699,Applicant,CLB-38,INTERESTED_IN,Portal Click,Explicit,,
A26-104018,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Explicit,,
A26-104018,Applicant,CLB-15,INTERESTED_IN,Portal Click,Explicit,,
A26-104018,Applicant,CLB-14,INTERESTED_IN,Portal Click,Passive,,
A26-102612,Applicant,CLB-17,INTERESTED_IN,Info Session Topic,Sustained,,
A26-102612,Applicant,CLB-32,INTERESTED_IN,Portal Click,Explicit,,
A26-102612,Applicant,CLB-06,INTERESTED_IN,Portal Click,Explicit,,
A26-102612,Applicant,CLB-13,INTERESTED_IN,Essay Mention,Explicit,,
A26-100835,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Passive,,
A26-100835,Applicant,CLB-26,INTERESTED_IN,Portal Click,Passive,,
A26-104777,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Passive,,
A26-104777,Applicant,CLB-14,INTERESTED_IN,Portal Click,Explicit,,
A26-101639,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Passive,,
A26-101639,Applicant,CLB-20,INTERESTED_IN,Portal Click,Sustained,,
A26-103419,Applicant,CLB-08,INTERESTED_IN,Portal Click,Explicit,,
A26-107544,Applicant,CLB-01,INTERESTED_IN,Campus Visit Meeting,Sustained,,
A26-107544,Applicant,CLB-23,INTERESTED_IN,Counsellor Note,Passive,,
A26-107544,Applicant,CLB-39,INTERESTED_IN,Application Checkbox,Explicit,,
A26-107544,Applicant,CLB-19,INTERESTED_IN,Portal Click,Passive,,
A26-100676,Applicant,CLB-39,INTERESTED_IN,Portal Click,Explicit,,
A26-100676,Applicant,CLB-09,INTERESTED_IN,Application Checkbox,Explicit,,
A26-102045,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Sustained,,
A26-107296,Applicant,CLB-41,INTERESTED_IN,Essay Mention,Sustained,,
A26-107296,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Passive,,
A26-107296,Applicant,CLB-13,INTERESTED_IN,Counsellor Note,Passive,,
A26-102580,Applicant,CLB-04,INTERESTED_IN,Portal Click,Passive,,
A26-102580,Applicant,CLB-07,INTERESTED_IN,Essay Mention,Sustained,,
A26-101609,Applicant,CLB-41,INTERESTED_IN,Essay Mention,Passive,,
A26-105159,Applicant,CLB-14,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-105159,Applicant,CLB-32,INTERESTED_IN,Application Checkbox,Passive,,
A26-101720,Applicant,CLB-05,INTERESTED_IN,Portal Click,Sustained,,
A26-101720,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Sustained,,
A26-103143,Applicant,CLB-01,INTERESTED_IN,Portal Click,Explicit,,
A26-103143,Applicant,CLB-23,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-107423,Applicant,CLB-08,INTERESTED_IN,Application Checkbox,Passive,,
A26-102550,Applicant,CLB-23,INTERESTED_IN,Portal Click,Sustained,,
A26-106389,Applicant,CLB-14,INTERESTED_IN,Portal Click,Passive,,
A26-101920,Applicant,CLB-15,INTERESTED_IN,Portal Click,Sustained,,
A26-101920,Applicant,CLB-13,INTERESTED_IN,Essay Mention,Explicit,,
A26-101920,Applicant,CLB-12,INTERESTED_IN,Essay Mention,Explicit,,
A26-101920,Applicant,CLB-17,INTERESTED_IN,Essay Mention,Explicit,,
A26-104720,Applicant,CLB-31,INTERESTED_IN,Essay Mention,Sustained,,
A26-104720,Applicant,CLB-10,INTERESTED_IN,Portal Click,Sustained,,
A26-104720,Applicant,CLB-01,INTERESTED_IN,Portal Click,Explicit,,
A26-105062,Applicant,CLB-08,INTERESTED_IN,Application Checkbox,Passive,,
A26-102735,Applicant,CLB-29,INTERESTED_IN,Portal Click,Sustained,,
A26-106212,Applicant,CLB-10,INTERESTED_IN,Portal Click,Passive,,
A26-106212,Applicant,CLB-23,INTERESTED_IN,Portal Click,Sustained,,
A26-107659,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Passive,,
A26-107659,Applicant,CLB-24,INTERESTED_IN,Counsellor Note,Passive,,
A26-107659,Applicant,CLB-19,INTERESTED_IN,Application Checkbox,Explicit,,
A26-107659,Applicant,CLB-26,INTERESTED_IN,Portal Click,Explicit,,
A26-100968,Applicant,CLB-13,INTERESTED_IN,Portal Click,Explicit,,
A26-100968,Applicant,CLB-07,INTERESTED_IN,Counsellor Note,Passive,,
A26-101132,Applicant,CLB-19,INTERESTED_IN,Info Session Topic,Explicit,,
A26-101132,Applicant,CLB-40,INTERESTED_IN,Info Session Topic,Explicit,,
A26-101132,Applicant,CLB-10,INTERESTED_IN,Application Checkbox,Explicit,,
A26-104492,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Explicit,,
A26-104492,Applicant,CLB-11,INTERESTED_IN,Essay Mention,Passive,,
A26-102445,Applicant,CLB-01,INTERESTED_IN,Essay Mention,Passive,,
A26-102445,Applicant,CLB-10,INTERESTED_IN,Info Session Topic,Explicit,,
A26-102445,Applicant,CLB-05,INTERESTED_IN,Application Checkbox,Sustained,,
A26-102179,Applicant,CLB-10,INTERESTED_IN,Portal Click,Explicit,,
A26-102179,Applicant,CLB-41,INTERESTED_IN,Portal Click,Passive,,
A26-102179,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Explicit,,
A26-102179,Applicant,CLB-09,INTERESTED_IN,Essay Mention,Explicit,,
A26-101845,Applicant,CLB-23,INTERESTED_IN,Counsellor Note,Passive,,
A26-100089,Applicant,CLB-33,INTERESTED_IN,Essay Mention,Explicit,,
A26-100089,Applicant,CLB-17,INTERESTED_IN,Campus Visit Meeting,Sustained,,
A26-100089,Applicant,CLB-28,INTERESTED_IN,Application Checkbox,Passive,,
A26-102121,Applicant,CLB-05,INTERESTED_IN,Essay Mention,Explicit,,
A26-102121,Applicant,CLB-12,INTERESTED_IN,Application Checkbox,Passive,,
A26-105520,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Passive,,
A26-105257,Applicant,CLB-43,INTERESTED_IN,Application Checkbox,Explicit,,
A26-105257,Applicant,CLB-06,INTERESTED_IN,Application Checkbox,Passive,,
A26-106969,Applicant,CLB-41,INTERESTED_IN,Essay Mention,Passive,,
A26-108223,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Explicit,,
A26-108223,Applicant,CLB-17,INTERESTED_IN,Info Session Topic,Explicit,,
A26-105820,Applicant,CLB-02,INTERESTED_IN,Counsellor Note,Passive,,
A26-105820,Applicant,CLB-40,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-100910,Applicant,CLB-15,INTERESTED_IN,Portal Click,Passive,,
A26-103152,Applicant,CLB-07,INTERESTED_IN,Portal Click,Passive,,
A26-103152,Applicant,CLB-08,INTERESTED_IN,Essay Mention,Explicit,,
A26-103152,Applicant,CLB-22,INTERESTED_IN,Portal Click,Explicit,,
A26-105127,Applicant,CLB-07,INTERESTED_IN,Info Session Topic,Passive,,
A26-106554,Applicant,CLB-13,INTERESTED_IN,Portal Click,Passive,,
A26-106554,Applicant,CLB-26,INTERESTED_IN,Portal Click,Passive,,
A26-107838,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Passive,,
A26-107838,Applicant,CLB-09,INTERESTED_IN,Portal Click,Explicit,,
A26-107838,Applicant,CLB-23,INTERESTED_IN,Portal Click,Passive,,
A26-108326,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Sustained,,
A26-108326,Applicant,CLB-17,INTERESTED_IN,Portal Click,Explicit,,
A26-106775,Applicant,CLB-14,INTERESTED_IN,Portal Click,Sustained,,
A26-108135,Applicant,CLB-32,INTERESTED_IN,Portal Click,Passive,,
A26-108135,Applicant,CLB-24,INTERESTED_IN,Portal Click,Explicit,,
A26-101226,Applicant,CLB-01,INTERESTED_IN,Application Checkbox,Passive,,
A26-101226,Applicant,CLB-40,INTERESTED_IN,Application Checkbox,Explicit,,
A26-103307,Applicant,CLB-21,INTERESTED_IN,Application Checkbox,Passive,,
A26-107801,Applicant,CLB-05,INTERESTED_IN,Application Checkbox,Explicit,,
A26-107801,Applicant,CLB-28,INTERESTED_IN,Portal Click,Passive,,
A26-107801,Applicant,CLB-32,INTERESTED_IN,Portal Click,Explicit,,
A26-107801,Applicant,CLB-27,INTERESTED_IN,Application Checkbox,Passive,,
A26-106461,Applicant,CLB-25,INTERESTED_IN,Portal Click,Passive,,
A26-106461,Applicant,CLB-26,INTERESTED_IN,Essay Mention,Passive,,
A26-100154,Applicant,CLB-22,INTERESTED_IN,Essay Mention,Explicit,,
A26-100154,Applicant,CLB-25,INTERESTED_IN,Essay Mention,Explicit,,
A26-101600,Applicant,CLB-21,INTERESTED_IN,Essay Mention,Explicit,,
A26-101600,Applicant,CLB-31,INTERESTED_IN,Portal Click,Sustained,,
A26-106820,Applicant,CLB-19,INTERESTED_IN,Application Checkbox,Sustained,,
A26-106820,Applicant,CLB-40,INTERESTED_IN,Info Session Topic,Explicit,,
A26-102644,Applicant,CLB-05,INTERESTED_IN,Application Checkbox,Passive,,
A26-102465,Applicant,CLB-17,INTERESTED_IN,Application Checkbox,Explicit,,
A26-102465,Applicant,CLB-12,INTERESTED_IN,Essay Mention,Passive,,
A26-105277,Applicant,CLB-08,INTERESTED_IN,Portal Click,Passive,,
A26-107946,Applicant,CLB-22,INTERESTED_IN,Application Checkbox,Explicit,,
A26-107946,Applicant,CLB-35,INTERESTED_IN,Info Session Topic,Sustained,,
A26-107946,Applicant,CLB-17,INTERESTED_IN,Counsellor Note,Explicit,,
A26-107946,Applicant,CLB-09,INTERESTED_IN,Counsellor Note,Explicit,,
A26-107823,Applicant,CLB-25,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-107823,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Explicit,,
A26-107823,Applicant,CLB-15,INTERESTED_IN,Essay Mention,Explicit,,
A26-105281,Applicant,CLB-39,INTERESTED_IN,Portal Click,Passive,,
A26-106718,Applicant,CLB-27,INTERESTED_IN,Counsellor Note,Explicit,,
A26-106718,Applicant,CLB-28,INTERESTED_IN,Application Checkbox,Sustained,,
A26-104743,Applicant,CLB-10,INTERESTED_IN,Essay Mention,Explicit,,
A26-104147,Applicant,CLB-11,INTERESTED_IN,Info Session Topic,Explicit,,
A26-104501,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Explicit,,
A26-104501,Applicant,CLB-12,INTERESTED_IN,Portal Click,Explicit,,
A26-100380,Applicant,CLB-17,INTERESTED_IN,Portal Click,Sustained,,
A26-100380,Applicant,CLB-24,INTERESTED_IN,Essay Mention,Passive,,
A26-100380,Applicant,CLB-03,INTERESTED_IN,Portal Click,Sustained,,
A26-100380,Applicant,CLB-40,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-101572,Applicant,CLB-08,INTERESTED_IN,Portal Click,Passive,,
A26-101572,Applicant,CLB-01,INTERESTED_IN,Application Checkbox,Passive,,
A26-101572,Applicant,CLB-02,INTERESTED_IN,Essay Mention,Explicit,,
A26-101572,Applicant,CLB-04,INTERESTED_IN,Portal Click,Sustained,,
A26-106500,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Explicit,,
A26-101835,Applicant,CLB-15,INTERESTED_IN,Essay Mention,Passive,,
A26-101835,Applicant,CLB-19,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-104305,Applicant,CLB-19,INTERESTED_IN,Portal Click,Passive,,
A26-104305,Applicant,CLB-40,INTERESTED_IN,Campus Visit Meeting,Sustained,,
A26-104305,Applicant,CLB-10,INTERESTED_IN,Application Checkbox,Passive,,
A26-103705,Applicant,CLB-10,INTERESTED_IN,Portal Click,Passive,,
A26-103346,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Passive,,
A26-103867,Applicant,CLB-17,INTERESTED_IN,Campus Visit Meeting,Sustained,,
A26-101788,Applicant,CLB-09,INTERESTED_IN,Portal Click,Sustained,,
A26-101788,Applicant,CLB-14,INTERESTED_IN,Portal Click,Sustained,,
A26-102203,Applicant,CLB-14,INTERESTED_IN,Portal Click,Explicit,,
A26-101703,Applicant,CLB-17,INTERESTED_IN,Essay Mention,Explicit,,
A26-103609,Applicant,CLB-31,INTERESTED_IN,Info Session Topic,Passive,,
A26-107622,Applicant,CLB-33,INTERESTED_IN,Portal Click,Passive,,
A26-107622,Applicant,CLB-25,INTERESTED_IN,Counsellor Note,Passive,,
A26-103321,Applicant,CLB-11,INTERESTED_IN,Essay Mention,Explicit,,
A26-107631,Applicant,CLB-14,INTERESTED_IN,Portal Click,Passive,,
A26-100840,Applicant,CLB-10,INTERESTED_IN,Application Checkbox,Explicit,,
A26-103857,Applicant,CLB-01,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-103857,Applicant,CLB-24,INTERESTED_IN,Info Session Topic,Passive,,
A26-103857,Applicant,CLB-39,INTERESTED_IN,Counsellor Note,Explicit,,
A26-103857,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Explicit,,
A26-103661,Applicant,CLB-03,INTERESTED_IN,Essay Mention,Explicit,,
A26-103661,Applicant,CLB-41,INTERESTED_IN,Application Checkbox,Passive,,
A26-108067,Applicant,CLB-24,INTERESTED_IN,Portal Click,Explicit,,
A26-100218,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Explicit,,
A26-102724,Applicant,CLB-01,INTERESTED_IN,Info Session Topic,Passive,,
A26-102724,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Passive,,
A26-102724,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Sustained,,
A26-106016,Applicant,CLB-09,INTERESTED_IN,Campus Visit Meeting,Sustained,,
A26-106016,Applicant,CLB-15,INTERESTED_IN,Portal Click,Passive,,
A26-106575,Applicant,CLB-25,INTERESTED_IN,Portal Click,Sustained,,
A26-106575,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Passive,,
A26-106575,Applicant,CLB-05,INTERESTED_IN,Info Session Topic,Passive,,
A26-106575,Applicant,CLB-07,INTERESTED_IN,Essay Mention,Explicit,,
A26-108268,Applicant,CLB-08,INTERESTED_IN,Application Checkbox,Explicit,,
A26-108268,Applicant,CLB-07,INTERESTED_IN,Info Session Topic,Sustained,,
A26-108268,Applicant,CLB-17,INTERESTED_IN,Application Checkbox,Explicit,,
A26-100099,Applicant,CLB-17,INTERESTED_IN,Portal Click,Explicit,,
A26-100099,Applicant,CLB-19,INTERESTED_IN,Portal Click,Passive,,
A26-100099,Applicant,CLB-10,INTERESTED_IN,Info Session Topic,Passive,,
A26-100099,Applicant,CLB-18,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-108236,Applicant,CLB-41,INTERESTED_IN,Application Checkbox,Sustained,,
A26-108236,Applicant,CLB-13,INTERESTED_IN,Portal Click,Explicit,,
A26-108236,Applicant,CLB-17,INTERESTED_IN,Portal Click,Passive,,
A26-107511,Applicant,CLB-23,INTERESTED_IN,Portal Click,Explicit,,
A26-107511,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Passive,,
A26-107511,Applicant,CLB-17,INTERESTED_IN,Application Checkbox,Explicit,,
A26-103479,Applicant,CLB-05,INTERESTED_IN,Counsellor Note,Sustained,,
A26-103479,Applicant,CLB-44,INTERESTED_IN,Portal Click,Passive,,
A26-103479,Applicant,CLB-12,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-103479,Applicant,CLB-17,INTERESTED_IN,Counsellor Note,Sustained,,
A26-107610,Applicant,CLB-23,INTERESTED_IN,Portal Click,Explicit,,
A26-107610,Applicant,CLB-19,INTERESTED_IN,Portal Click,Sustained,,
A26-104033,Applicant,CLB-01,INTERESTED_IN,Application Checkbox,Explicit,,
A26-104033,Applicant,CLB-11,INTERESTED_IN,Application Checkbox,Sustained,,
A26-106260,Applicant,CLB-39,INTERESTED_IN,Info Session Topic,Passive,,
A26-106260,Applicant,CLB-09,INTERESTED_IN,Essay Mention,Passive,,
A26-106260,Applicant,CLB-17,INTERESTED_IN,Application Checkbox,Sustained,,
A26-106260,Applicant,CLB-19,INTERESTED_IN,Portal Click,Explicit,,
A26-102666,Applicant,CLB-22,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-101240,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Passive,,
A26-101240,Applicant,CLB-15,INTERESTED_IN,Portal Click,Passive,,
A26-100739,Applicant,CLB-36,INTERESTED_IN,Info Session Topic,Passive,,
A26-103062,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Explicit,,
A26-103062,Applicant,CLB-17,INTERESTED_IN,Counsellor Note,Passive,,
A26-103062,Applicant,CLB-35,INTERESTED_IN,Essay Mention,Passive,,
A26-101665,Applicant,CLB-13,INTERESTED_IN,Portal Click,Passive,,
A26-101665,Applicant,CLB-41,INTERESTED_IN,Portal Click,Explicit,,
A26-105310,Applicant,CLB-04,INTERESTED_IN,Portal Click,Explicit,,
A26-105310,Applicant,CLB-07,INTERESTED_IN,Essay Mention,Passive,,
A26-106795,Applicant,CLB-19,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-106795,Applicant,CLB-40,INTERESTED_IN,Application Checkbox,Passive,,
A26-106795,Applicant,CLB-27,INTERESTED_IN,Portal Click,Explicit,,
A26-101039,Applicant,CLB-05,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-101039,Applicant,CLB-17,INTERESTED_IN,Essay Mention,Explicit,,
A26-101410,Applicant,CLB-23,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-101410,Applicant,CLB-27,INTERESTED_IN,Info Session Topic,Passive,,
A26-103368,Applicant,CLB-22,INTERESTED_IN,Info Session Topic,Explicit,,
A26-107925,Applicant,CLB-31,INTERESTED_IN,Counsellor Note,Explicit,,
A26-107925,Applicant,CLB-01,INTERESTED_IN,Counsellor Note,Sustained,,
A26-101894,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Passive,,
A26-101894,Applicant,CLB-25,INTERESTED_IN,Essay Mention,Explicit,,
A26-102529,Applicant,CLB-17,INTERESTED_IN,Info Session Topic,Sustained,,
A26-102529,Applicant,CLB-14,INTERESTED_IN,Portal Click,Passive,,
A26-102529,Applicant,CLB-39,INTERESTED_IN,Portal Click,Passive,,
A26-102529,Applicant,CLB-05,INTERESTED_IN,Portal Click,Explicit,,
A26-105292,Applicant,CLB-02,INTERESTED_IN,Application Checkbox,Explicit,,
A26-105292,Applicant,CLB-25,INTERESTED_IN,Application Checkbox,Explicit,,
A26-105292,Applicant,CLB-04,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-103278,Applicant,CLB-14,INTERESTED_IN,Essay Mention,Passive,,
A26-106490,Applicant,CLB-05,INTERESTED_IN,Portal Click,Passive,,
A26-106490,Applicant,CLB-01,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-106490,Applicant,CLB-38,INTERESTED_IN,Essay Mention,Passive,,
A26-106490,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Passive,,
A26-103267,Applicant,CLB-23,INTERESTED_IN,Portal Click,Passive,,
A26-105428,Applicant,CLB-09,INTERESTED_IN,Info Session Topic,Passive,,
A26-104342,Applicant,CLB-41,INTERESTED_IN,Info Session Topic,Explicit,,
A26-104342,Applicant,CLB-39,INTERESTED_IN,Info Session Topic,Passive,,
A26-104342,Applicant,CLB-10,INTERESTED_IN,Essay Mention,Explicit,,
A26-105059,Applicant,CLB-12,INTERESTED_IN,Essay Mention,Passive,,
A26-105059,Applicant,CLB-14,INTERESTED_IN,Portal Click,Passive,,
A26-103395,Applicant,CLB-02,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-102564,Applicant,CLB-03,INTERESTED_IN,Info Session Topic,Explicit,,
A26-102564,Applicant,CLB-20,INTERESTED_IN,Portal Click,Passive,,
A26-101743,Applicant,CLB-09,INTERESTED_IN,Portal Click,Passive,,
A26-105422,Applicant,CLB-05,INTERESTED_IN,Essay Mention,Passive,,
A26-105422,Applicant,CLB-02,INTERESTED_IN,Portal Click,Passive,,
A26-105422,Applicant,CLB-17,INTERESTED_IN,Portal Click,Passive,,
A26-105422,Applicant,CLB-41,INTERESTED_IN,Info Session Topic,Passive,,
A26-107036,Applicant,CLB-07,INTERESTED_IN,Application Checkbox,Explicit,,
A26-107036,Applicant,CLB-02,INTERESTED_IN,Info Session Topic,Passive,,
A26-107036,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Explicit,,
A26-107036,Applicant,CLB-22,INTERESTED_IN,Essay Mention,Passive,,
A26-105444,Applicant,CLB-23,INTERESTED_IN,Portal Click,Passive,,
A26-104627,Applicant,CLB-21,INTERESTED_IN,Application Checkbox,Passive,,
A26-104627,Applicant,CLB-17,INTERESTED_IN,Portal Click,Passive,,
A26-104627,Applicant,CLB-25,INTERESTED_IN,Essay Mention,Sustained,,
A26-100301,Applicant,CLB-11,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-100301,Applicant,CLB-31,INTERESTED_IN,Portal Click,Explicit,,
A26-100301,Applicant,CLB-09,INTERESTED_IN,Counsellor Note,Explicit,,
A26-103856,Applicant,CLB-41,INTERESTED_IN,Application Checkbox,Passive,,
A26-101347,Applicant,CLB-09,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-101328,Applicant,CLB-25,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-100903,Applicant,CLB-02,INTERESTED_IN,Portal Click,Explicit,,
A26-100903,Applicant,CLB-17,INTERESTED_IN,Application Checkbox,Sustained,,
A26-100903,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Explicit,,
A26-100903,Applicant,CLB-08,INTERESTED_IN,Portal Click,Passive,,
A26-107451,Applicant,CLB-29,INTERESTED_IN,Essay Mention,Passive,,
A26-108311,Applicant,CLB-03,INTERESTED_IN,Portal Click,Sustained,,
A26-108311,Applicant,CLB-16,INTERESTED_IN,Application Checkbox,Passive,,
A26-102277,Applicant,CLB-27,INTERESTED_IN,Info Session Topic,Passive,,
A26-102277,Applicant,CLB-07,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-102277,Applicant,CLB-23,INTERESTED_IN,Portal Click,Sustained,,
A26-102962,Applicant,CLB-11,INTERESTED_IN,Application Checkbox,Explicit,,
A26-102962,Applicant,CLB-01,INTERESTED_IN,Essay Mention,Explicit,,
A26-102369,Applicant,CLB-11,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-102369,Applicant,CLB-25,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-102369,Applicant,CLB-31,INTERESTED_IN,Application Checkbox,Explicit,,
A26-102369,Applicant,CLB-24,INTERESTED_IN,Info Session Topic,Passive,,
A26-104683,Applicant,CLB-04,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-100124,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Explicit,,
A26-100124,Applicant,CLB-36,INTERESTED_IN,Counsellor Note,Explicit,,
A26-100124,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Passive,,
